id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
119,a,,,8.0,18,12,0,0,0,0,16.5,27,6,236,0,6.2,2,2,29,948,0.0,665,297,0.0,29.5,0,0,0,0,0,2.1,,12.52,9.24,21.75,55.4,0.33,0.24,0.57,1.46,1236.8,2,2,1107.5,5,5,1060.0,8,3,340.8,2,2,,,,0,
18,a,,,7.0,36,24,0,0,0,0,1.5,158,55,120,0,3.8,63,31,12,425,0.0,643,283,0.0,17.1,0,0,0,0,0,2.8,,9.62,2.86,12.48,29.55,0.43,0.13,0.56,1.31,479.2,130,54,475.1,73,59,998.0,11,5,195.3,37,29,,,,0,
26,a,,,5.5,187,120,0,0,0,0,1.9,131,42,0,0,0.0,660,293,0,0,0.0,540,211,0.0,0.0,0,0,0,0,0,2.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,293,0.0,660,293,0.0,658,291,0.0,660,293,,,,0,
36,a,,,4.5,393,87,0,0,0,0,1.7,142,52,76,0,2.8,153,46,2,286,0.0,164,107,0.0,16.9,0,0,0,0,0,1.4,,0.48,1.23,1.71,28.64,0.02,0.05,0.07,1.25,359.2,173,61,181.0,185,43,171.0,170,38,71.3,191,60,,,,0,
24,a,,,5.5,127,82,0,0,0,0,0.8,216,73,107,0,3.1,127,60,7,580,0.0,480,173,0.0,19.5,0,0,0,0,0,2.5,,4.23,1.38,5.61,44.54,0.14,0.04,0.18,1.42,735.4,42,11,333.0,105,76,409.0,75,52,147.9,74,52,,,,0,
32,s,0.0,,5.0,225,9,0,0,0,0,0.5,261,36,111,0,3.0,133,20,6,457,0.0,338,69,0.0,22.2,0,0,0,0,0,0.0,,0.0,0.02,0.02,44.99,0.0,0.0,0.0,1.27,839.6,21,6,20.0,325,7,0.0,584,70,86.0,155,5,,,,0,
39,a,,,4.5,437,116,0,0,0,0,0.9,197,68,57,0,2.0,242,85,0,204,0.0,208,136,0.0,12.7,0,0,0,0,0,1.4,,0.87,2.43,3.3,17.31,0.07,0.19,0.26,1.38,252.0,223,81,293.4,125,25,197.0,153,28,74.3,187,56,,,,0,
40,a,,,4.5,381,79,0,0,0,0,0.6,241,85,47,0,3.4,95,17,5,207,0.0,152,99,0.0,10.4,0,0,0,0,0,1.4,,0.88,0.23,1.11,13.2,0.07,0.02,0.09,1.06,220.4,233,84,49.2,279,102,74.0,242,81,34.6,272,95,,,,0,
25,a,,,5.5,194,123,0,0,0,0,0.4,289,91,66,0,2.5,189,81,4,251,0.0,547,214,0.0,12.0,0,0,0,0,0,2.5,,1.19,1.78,2.97,5.38,0.12,0.18,0.3,0.55,293.2,203,96,282.8,130,91,255.0,115,79,83.0,161,89,4.0,3.0,,0,
33,a,,,4.5,362,19,0,0,0,0,0.3,338,50,0,0,0.0,493,70,0,0,0.0,133,48,0.0,0.0,0,0,0,0,0,1.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,70,0.0,483,63,0.0,460,50,0.0,490,70,,,,0,
662,a,,,5.5,195,29,0,0,0,0,0.1,474,183,0,0,0.0,662,223,0,0,0.0,548,213,0.0,0.0,0,0,0,0,0,3.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662,223,0.0,662,223,0.0,660,223,0.0,662,223,,,,0,
27,a,,,5.0,251,158,0,0,0,0,0.2,454,152,27,0,2.2,220,96,2,143,0.0,364,100,0.0,5.4,0,0,0,0,0,2.0,,1.07,0.96,2.03,6.13,0.2,0.18,0.38,1.14,131.6,287,136,223.9,158,110,195.0,156,102,55.1,226,120,,,,0,
15,a,,,4.0,635,186,0,0,0,0,0.2,387,150,0,0,0.0,460,176,0,0,0.0,80,43,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456,175,0.0,446,173,0.0,417,167,0.0,456,175,,,,0,
48,a,,,6.0,86,59,0,0,0,0,1.9,135,44,121,0,3.4,101,48,15,686,0.0,574,231,0.0,20.2,0,0,0,0,0,1.6,,3.31,5.83,9.14,43.87,0.1,0.17,0.27,1.31,799.6,29,7,963.1,8,8,333.0,93,64,209.6,23,18,3.0,,4.0,0,
666,a,,,9.0,8,4,0,0,0,0,25.5,8,2,0,0,0.0,681,73,0,0,0.0,676,71,0.0,0.0,0,0,0,0,0,3.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,73,0.0,681,73,0.0,681,73,0.0,681,73,,,,0,
41,a,,,4.5,427,113,0,0,0,0,0.5,268,97,55,0,2.3,205,71,3,254,0.0,198,133,0.0,12.2,0,0,0,0,0,1.4,,0.51,0.43,0.94,29.69,0.02,0.02,0.04,1.32,350.6,181,64,84.5,247,85,102.0,218,68,54.0,232,69,,,,0,
9,a,,,5.5,173,21,0,0,0,0,0.1,469,181,43,0,2.5,187,65,2,178,0.0,526,205,0.0,7.8,0,0,0,0,0,3.8,,0.17,0.29,0.46,14.71,0.01,0.02,0.03,1.19,267.2,214,77,91.3,244,82,32.0,286,102,39.2,261,88,,,,0,
37,a,,,4.5,368,69,0,0,0,0,1.8,139,50,89,0,2.8,150,43,7,383,0.0,139,89,0.0,19.8,0,0,0,0,0,1.4,,0.8,3.97,4.77,34.94,0.03,0.15,0.18,1.34,512.6,122,41,583.9,52,7,112.0,213,64,120.7,103,20,7.0,2.0,,0,
44,a,,,4.0,641,190,0,0,0,0,0.3,307,114,6,0,0.8,383,135,0,22,0.0,86,47,0.0,1.5,0,0,0,0,0,0.5,,0.04,0.13,0.17,9.28,0.01,0.02,0.03,1.77,84.8,311,114,33.3,303,115,15.0,310,115,13.3,319,116,,,,0,
30,a,,,7.5,22,10,0,0,0,0,1.3,167,27,97,0,4.2,35,9,14,343,0.0,656,64,0.0,12.9,0,0,0,0,0,2.9,,9.53,1.65,11.18,19.32,0.46,0.08,0.54,0.93,467.6,135,15,269.0,134,15,711.0,33,14,144.8,76,15,,,,0,
34,a,,,4.0,613,63,0,0,0,0,1.0,188,23,0,0,0.0,440,54,0,0,0.0,58,28,0.0,0.0,0,0,0,0,0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,54,0.0,427,45,0.0,396,30,0.0,437,54,,,,0,
16,a,,,10.0,5,3,0,0,0,0,16.8,27,6,127,0,5.1,11,6,18,508,0.0,677,302,0.0,12.7,0,0,0,0,0,3.5,,6.87,7.78,14.65,17.72,0.36,0.41,0.77,0.93,606.0,87,36,842.8,16,15,830.0,23,13,227.9,14,10,1.0,4.0,1.0,0,
21,a,,,6.5,52,36,0,0,0,0,7.4,55,17,127,0,3.6,79,39,17,627,0.0,612,256,0.0,19.5,0,0,0,0,0,2.7,,3.51,5.64,9.14,27.13,0.11,0.18,0.29,0.86,733.0,44,12,959.6,9,9,399.0,80,56,208.8,24,19,2.0,1.0,,0,
22,a,,,6.0,91,63,0,0,0,0,0.8,209,70,92,0,3.3,112,53,8,326,0.0,579,235,0.0,15.3,0,0,0,0,0,2.6,,5.75,1.18,6.93,15.71,0.33,0.07,0.4,0.9,456.8,136,57,265.8,137,96,511.0,58,40,123.3,99,65,,,,0,
1,a,,,5.5,130,4,0,0,0,0,17.6,24,5,142,0,3.7,68,11,10,555,0.0,483,80,0.0,25.8,0,0,0,0,0,4.5,,0.0,0.03,0.03,35.03,0.0,0.0,0.0,0.92,755.4,37,8,10.7,342,11,0.0,642,80,76.7,178,8,,,,0,
2,a,,,4.5,374,22,0,0,0,0,1.0,190,25,106,0,3.4,94,16,7,406,0.0,145,51,0.0,23.6,0,0,0,0,0,2.8,,0.06,0.03,0.09,38.83,0.0,0.0,0.0,1.25,744.4,38,9,10.4,344,12,4.0,333,1,75.8,183,9,,,,0,
6,a,,,6.0,105,7,0,0,0,0,13.7,32,12,130,0,3.7,70,11,14,564,0.0,593,222,0.0,21.7,0,0,0,0,0,4.5,,2.42,1.28,3.7,30.32,0.07,0.04,0.11,0.9,672.6,59,21,150.1,203,55,116.0,209,62,94.2,139,36,,,,0,
7,a,,,5.5,182,25,0,0,0,0,0.6,228,80,39,0,2.1,236,83,1,142,0.0,535,209,0.0,7.1,0,0,0,0,0,3.8,,0.86,0.69,1.55,10.28,0.08,0.06,0.14,0.95,252.6,222,80,118.2,221,65,176.0,167,35,54.6,230,68,,,,0,
10,a,,,5.5,193,28,0,0,0,0,5.0,74,27,37,0,1.6,297,105,0,237,0.0,546,212,0.0,6.7,0,0,0,0,0,3.8,,0.16,0.51,0.67,16.65,0.01,0.03,0.04,1.1,176.0,268,99,170.7,193,49,57.0,257,90,40.0,258,85,,,,0,
11,a,,,5.5,140,15,0,0,0,0,0.8,206,71,50,0,2.9,142,41,0,211,0.0,493,199,0.0,9.1,0,0,0,0,0,3.8,,0.46,1.3,1.76,16.88,0.03,0.1,0.13,1.27,247.6,225,82,162.6,197,51,100.0,222,72,51.0,237,72,,,,0,
12,a,,,5.0,256,38,0,0,0,0,0.3,310,115,40,0,2.7,167,53,2,141,0.0,369,170,0.0,8.0,0,0,0,0,0,3.1,,0.65,0.52,1.17,3.21,0.11,0.09,0.2,0.56,83.4,312,115,92.8,243,81,66.0,250,85,24.1,294,105,,,,0,
17,a,,,8.0,14,8,0,0,0,0,3.3,96,31,116,0,3.9,56,28,11,529,0.0,665,293,0.0,14.5,0,0,0,0,0,3.1,,4.85,6.68,11.53,22.16,0.19,0.26,0.45,0.86,524.6,113,46,968.7,7,7,493.0,63,43,198.8,32,25,3.0,2.0,2.0,0,
19,a,,,7.0,40,26,0,0,0,0,1.4,159,57,125,0,3.8,64,32,6,422,0.0,649,285,0.0,17.9,0,0,0,0,0,2.8,,7.13,4.46,11.59,26.22,0.28,0.18,0.46,1.03,559.8,103,41,587.8,51,44,912.0,16,8,206.1,26,21,,,,0,
20,d,75.0,,7.0,30,17,0,0,0,0,1.3,165,60,152,0,4.0,45,23,18,561,0.0,639,276,0.0,21.7,0,0,0,0,0,2.1,,6.74,4.12,10.86,24.76,0.24,0.15,0.39,0.88,609.0,84,33,617.6,49,42,798.0,25,14,202.1,29,23,,,4.0,0,
49,a,,,5.5,151,98,0,0,0,0,0.5,263,87,47,0,2.0,251,114,2,174,0.0,504,189,0.0,8.5,0,0,0,0,0,1.5,,1.73,2.92,4.65,13.91,0.14,0.23,0.37,1.11,146.4,280,130,235.8,154,107,325.0,94,65,70.3,194,102,8.0,4.0,,0,
50,a,,,5.5,139,91,0,0,0,0,0.2,457,154,11,0,0.9,381,181,0,37,0.0,492,182,0.0,2.0,0,0,0,0,0,1.5,,0.65,0.03,0.68,2.27,0.66,0.03,0.69,2.3,16.4,357,167,23.2,320,166,16.0,309,162,5.2,355,168,,,,0,
51,a,,,5.5,183,117,0,0,0,0,0.0,648,285,0,0,0.0,659,292,0,0,0.0,536,208,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,292,0.0,659,292,0.0,656,289,0.0,659,292,,,,0,
52,a,,,5.5,159,104,0,0,0,0,0.6,235,80,66,0,2.3,211,93,3,265,0.0,512,195,0.0,12.0,0,0,0,0,0,1.5,,1.59,2.18,3.77,23.99,0.09,0.12,0.21,1.34,235.4,228,109,307.9,120,86,245.0,120,81,78.7,172,94,,,,0,
53,a,,,5.5,144,95,0,0,0,0,2.8,103,34,34,0,2.4,196,84,3,112,0.0,497,186,0.0,6.2,0,0,0,0,0,1.5,,2.15,0.15,2.3,4.77,0.65,0.05,0.7,1.45,138.2,284,134,42.7,288,155,208.0,143,95,38.5,262,133,,,,0,
54,a,,,5.5,124,80,0,0,0,0,0.6,233,79,78,0,2.3,209,92,1,360,0.0,477,171,0.0,14.2,0,0,0,0,0,1.5,,3.1,2.7,5.8,35.03,0.13,0.11,0.24,1.42,277.2,210,101,500.6,70,56,263.0,114,78,103.7,127,77,6.0,6.0,,0,
58,a,,,5.0,277,172,0,0,0,0,0.2,409,131,57,0,2.2,222,97,3,296,0.0,390,114,0.0,11.4,0,0,0,0,0,1.0,,0.82,0.83,1.65,23.03,0.04,0.04,0.08,1.21,326.6,194,90,191.0,180,122,83.0,237,132,60.2,220,117,,,,0,
59,a,,,5.0,300,186,0,0,0,0,1.6,148,48,65,0,2.5,184,78,5,324,0.0,413,128,0.0,13.0,0,0,0,0,0,1.0,,2.12,0.84,2.96,23.66,0.12,0.05,0.17,1.32,358.0,174,80,194.8,178,121,215.0,141,93,77.0,177,97,,,,0,
62,a,,,4.5,518,283,0,0,0,0,0.1,610,252,0,0,0.0,571,233,0,0,0.0,289,57,0.0,0.0,0,0,0,0,0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,232,0.0,566,232,0.0,549,225,0.0,570,232,,,,0,
64,a,,,9.0,7,3,0,0,0,0,19.5,18,5,186,0,4.9,13,6,32,631,0.0,675,70,0.0,20.7,0,0,0,0,0,2.3,,15.12,2.07,17.19,38.62,0.52,0.07,0.59,1.34,766.0,34,6,345.2,102,9,1148.0,6,4,223.8,15,5,,,3.0,0,
47,d,75.0,,7.0,35,22,0,0,0,0,19.2,20,5,161,0,4.4,26,15,15,534,0.0,644,281,0.0,23.0,0,0,0,0,0,1.4,,6.49,5.24,11.73,43.7,0.19,0.15,0.34,1.26,731.6,45,13,722.7,32,29,689.0,38,24,214.3,19,14,,,,0,
101,d,75.0,,4.5,395,24,0,0,0,0,23.8,12,2,45,0,4.5,20,3,1,156,0.0,166,53,0.0,10.0,0,0,0,0,0,1.7,,0.0,0.0,0.0,11.09,0.0,0.0,0.0,1.11,224.2,230,18,0.0,491,65,0.0,470,54,22.4,300,18,,,,0,
105,a,,,4.0,638,74,0,0,0,0,1.4,158,21,2,0,1.0,342,30,0,14,0.0,83,39,0.0,0.5,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.93,21.4,352,28,0.1,376,17,0.0,420,41,2.1,366,28,,,,0,
106,a,,,5.0,292,50,0,0,0,0,1.8,141,51,127,0,3.3,109,25,11,549,0.0,405,182,0.0,25.4,0,0,0,0,0,2.6,,2.44,1.57,4.01,56.31,0.06,0.04,0.1,1.48,1023.2,6,1,160.5,199,53,311.0,96,8,149.6,72,8,,,,0,
107,a,,,5.0,286,49,0,0,0,0,0.5,265,95,94,0,2.5,183,63,0,460,0.0,399,181,0.0,18.8,0,0,0,0,0,2.6,,2.96,4.94,7.9,50.62,0.09,0.14,0.23,1.47,542.0,108,37,462.2,76,13,391.0,81,4,139.9,82,10,,4.0,,0,
108,a,,,4.5,390,84,0,0,0,0,0.2,401,158,39,0,1.6,290,103,0,120,0.0,161,104,0.0,8.7,0,0,0,0,0,1.9,,0.97,0.48,1.45,21.7,0.06,0.03,0.09,1.36,199.0,252,94,128.1,214,61,158.0,178,45,48.5,239,74,,,,0,
109,a,,,4.5,392,86,0,0,0,0,0.2,433,169,4,0,0.8,386,137,0,5,0.0,163,106,0.0,0.9,0,0,0,0,0,1.9,,0.0,0.01,0.01,2.16,0.0,0.01,0.01,2.07,13.6,360,133,2.1,358,133,2.0,340,130,1.7,370,133,,,,0,
110,a,,,4.5,547,141,0,0,0,0,0.2,368,140,27,0,2.2,218,77,0,115,0.0,318,161,0.0,6.0,0,0,0,0,0,1.9,,0.19,0.7,0.89,6.66,0.03,0.12,0.15,1.15,105.2,303,110,105.2,234,75,30.0,288,103,24.2,293,104,,,,0,
112,a,,,4.5,413,103,0,0,0,0,0.1,579,210,36,0,1.9,254,89,0,125,0.0,184,123,0.0,8.0,0,0,0,0,0,1.9,,0.2,2.09,2.29,21.52,0.02,0.17,0.19,1.76,214.4,239,85,185.8,183,42,78.0,240,80,48.0,241,76,,,,0,
113,a,,,4.5,439,118,0,0,0,0,0.4,284,106,62,0,2.0,243,86,1,266,0.0,210,138,0.0,13.8,0,0,0,0,0,1.9,,2.09,0.52,2.61,44.61,0.07,0.02,0.09,1.55,587.4,94,30,108.3,232,73,226.0,133,21,92.3,141,38,,,,0,
114,a,,,4.0,679,222,0,0,0,0,0.4,304,112,0,0,0.0,490,199,0,0,0.0,124,79,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,199,0.0,478,198,0.0,455,197,0.0,487,199,,,,0,
116,a,,,4.0,618,176,0,0,0,0,0.7,226,78,0,0,0.0,444,166,0,0,0.0,63,33,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,166,0.0,431,164,0.0,400,157,0.0,441,166,,,,0,
118,a,,,4.0,636,187,0,0,0,0,0.2,402,159,1,0,1.0,341,122,0,3,0.0,81,44,0.0,0.2,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.15,0.2,389,142,0.3,371,140,0.0,418,168,0.1,389,142,,,,0,
120,d,75.0,,7.0,43,29,0,0,0,0,1.3,164,59,149,0,3.9,55,27,12,498,0.0,652,288,0.0,21.3,0,0,0,0,0,1.8,,8.45,1.75,10.2,30.66,0.33,0.07,0.4,1.21,630.8,70,27,312.7,116,83,892.0,19,10,183.3,50,36,,,,0,
121,a,,,6.0,101,71,0,0,0,0,1.2,169,62,131,0,3.4,104,51,10,611,0.0,589,243,0.0,21.8,0,0,0,0,0,2.1,,2.91,7.01,9.92,45.6,0.09,0.22,0.31,1.41,714.8,48,15,1006.4,6,6,338.0,91,62,205.9,27,22,2.0,3.0,,0,
122,a,,,5.5,204,131,0,0,0,0,0.1,554,209,0,0,0.0,664,296,0,0,0.0,557,222,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,296,0.0,664,296,0.0,662,294,0.0,664,296,,,,0,
123,a,,,5.0,283,176,0,0,0,0,0.3,309,100,35,0,1.8,272,124,1,127,0.0,396,118,0.0,7.0,0,0,0,0,0,1.5,,2.49,0.54,3.03,11.46,0.51,0.11,0.62,2.33,142.2,281,131,71.5,258,145,154.0,182,109,36.3,267,135,,,,0,
124,a,,,5.0,215,138,0,0,0,0,0.4,300,97,0,0,0.0,598,247,0,0,0.0,328,80,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,246,0.0,593,246,0.0,578,241,0.0,597,246,,,,0,
126,a,,,5.0,258,163,0,0,0,0,0.1,512,180,38,0,1.6,293,135,1,179,0.0,371,105,0.0,7.6,0,0,0,0,0,1.5,,0.23,1.75,1.98,16.41,0.02,0.19,0.21,1.75,157.0,274,128,249.5,147,101,32.0,282,150,43.8,251,129,3.0,,,0,
127,i,0.0,,5.0,352,224,0,0,0,0,0.1,624,263,3,0,1.0,374,175,0,11,0.0,465,166,0.0,0.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.35,0.0,0.0,0.0,2.86,10.0,363,170,0.3,374,182,2.0,342,175,1.2,376,177,,,,0,
128,a,,,5.0,289,181,0,0,0,0,0.1,603,246,2,0,1.0,368,170,0,3,0.0,402,123,0.0,0.4,0,0,0,0,0,1.5,,0.0,0.02,0.02,0.69,0.0,0.08,0.08,2.7,0.0,613,258,0.5,367,179,0.0,602,253,0.0,613,258,,,,0,
129,a,,,5.0,330,206,0,0,0,0,0.1,582,228,43,0,1.4,320,151,0,255,0.0,443,148,0.0,8.6,0,0,0,0,0,1.5,,0.62,0.91,1.53,26.43,0.04,0.06,0.1,1.66,259.6,218,105,196.1,176,119,89.0,232,129,54.4,231,124,,,,0,
130,a,,,4.5,545,298,0,0,0,0,0.1,507,179,0,0,0.0,591,243,0,0,0.0,316,72,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,242,0.0,586,242,0.0,571,237,0.0,590,242,,,,0,
131,a,,,4.5,554,304,0,0,0,0,0.2,400,129,10,0,1.0,366,168,0,30,0.0,325,78,0.0,2.2,0,0,0,0,0,1.0,,0.15,0.0,0.15,1.79,0.25,0.0,0.25,3.04,8.0,367,172,4.5,353,174,3.0,338,173,1.2,375,176,,,,0,
133,a,,,4.5,443,241,0,0,0,0,0.0,635,273,0,0,0.0,520,197,0,0,0.0,214,15,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,196,0.0,513,196,0.0,493,188,0.0,517,196,,,,0,
134,u,0.0,,4.5,538,294,0,0,0,0,0.1,601,244,1,0,1.0,363,166,0,5,0.0,309,68,0.0,0.2,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,381,179,0.1,377,184,0.0,566,233,0.3,385,182,,,,0,
136,a,,,6.0,111,28,0,0,0,0,1.2,173,28,9,0,1.1,335,32,0,32,0.0,599,49,0.0,1.5,0,0,0,0,0,2.0,,0.13,0.04,0.17,3.54,0.07,0.02,0.09,1.91,18.2,356,31,30.6,306,29,12.0,318,34,5.8,351,31,,,,0,
179,u,0.0,,5.5,190,39,0,0,0,0,0.1,559,68,28,0,1.3,325,29,2,97,0.0,543,41,0.0,5.1,0,0,0,0,0,0.0,,1.13,0.66,1.79,6.39,0.26,0.15,0.41,1.49,80.0,315,27,68.5,261,25,104.0,217,28,25.0,290,27,,,,0,
221,a,,,4.5,486,34,0,0,0,0,0.2,393,53,18,0,3.0,131,18,0,59,0.0,257,63,0.0,4.0,0,0,0,0,0,2.8,,0.0,0.0,0.0,8.83,0.0,0.0,0.0,1.47,157.6,271,22,0.0,542,74,0.0,524,64,15.9,313,22,,,,0,
224,a,,,6.0,87,3,0,0,0,0,18.7,22,8,133,0,3.7,69,10,14,533,0.0,575,218,0.0,22.2,0,0,0,0,0,4.5,,2.79,2.39,5.18,39.94,0.08,0.07,0.15,1.2,668.6,62,22,350.6,100,20,358.0,86,6,137.9,85,11,,,,0,
225,a,,,5.5,154,18,0,0,0,0,4.7,78,29,54,0,2.8,159,51,5,223,0.0,507,202,0.0,9.8,0,0,0,0,0,3.8,,0.45,1.15,1.6,16.1,0.04,0.1,0.14,1.37,207.6,245,88,202.1,174,39,56.0,258,91,46.7,246,78,3.0,2.0,,0,
226,a,,,5.0,245,37,0,0,0,0,0.9,198,69,93,0,3.7,67,9,11,379,0.0,358,169,0.0,18.6,0,0,0,0,0,3.1,,1.98,0.64,2.62,27.15,0.09,0.03,0.12,1.24,496.4,127,45,124.2,216,62,222.0,134,22,84.6,158,45,,,,0,
228,a,,,5.0,316,57,0,0,0,0,2.0,128,43,60,0,1.9,260,92,2,285,0.0,429,189,0.0,12.0,0,0,0,0,0,3.1,,1.44,1.91,3.35,27.43,0.07,0.09,0.16,1.33,336.8,189,70,394.6,93,19,147.0,185,50,87.9,148,42,,,,0,
232,a,,,4.5,373,73,0,0,0,0,0.7,227,79,71,0,3.2,116,28,7,305,0.0,144,93,0.0,15.8,0,0,0,0,0,2.4,,0.93,0.23,1.16,19.62,0.06,0.01,0.07,1.26,352.2,180,63,48.2,281,103,92.0,229,75,49.6,238,73,,,,0,
233,a,,,4.0,664,209,0,0,0,0,0.3,333,122,4,0,1.0,349,129,0,8,0.0,109,66,0.0,1.0,0,0,0,0,0,1.5,,0.22,0.01,0.23,2.09,0.12,0.01,0.13,1.12,13.6,359,132,2.5,356,131,13.0,314,117,2.9,362,130,,,,0,
234,a,,,4.0,680,223,0,0,0,0,0.2,439,171,0,0,0.0,491,200,0,0,0.0,125,80,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,200,0.0,479,199,0.0,456,198,0.0,488,200,,,,0,
235,a,,,10.5,4,2,0,0,0,0,56.1,1,1,214,0,5.8,4,3,35,952,0.0,679,303,0.0,20.4,0,0,0,0,0,3.6,,16.79,9.53,26.32,43.88,0.47,0.27,0.74,1.24,1068.2,3,3,1259.2,2,2,1052.0,9,4,338.0,3,3,4.0,1.0,1.0,0,
236,a,,,7.0,36,23,0,0,0,0,4.1,82,26,104,0,3.0,137,64,9,434,0.0,645,282,0.0,14.9,0,0,0,0,0,2.8,,3.48,4.47,7.95,27.98,0.14,0.18,0.32,1.11,492.0,129,53,762.7,24,23,545.0,52,35,180.0,52,38,1.0,,,0,
237,a,,,6.5,66,46,0,0,0,0,3.8,86,29,135,0,3.8,61,29,11,691,0.0,626,266,0.0,20.8,0,0,0,0,0,2.7,,6.23,6.11,12.34,38.06,0.19,0.19,0.38,1.16,761.6,35,10,1131.6,4,4,517.0,57,39,241.3,13,9,2.0,3.0,4.0,0,
238,a,,,6.5,78,55,0,0,0,0,1.7,146,47,0,0,0.0,677,303,0,0,0.0,638,275,0.0,0.0,0,0,0,0,0,2.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,303,0.0,677,303,0.0,677,303,0.0,677,303,,,,0,
239,a,,,6.5,70,49,0,0,0,0,0.3,314,103,0,0,0.0,674,300,0,0,0.0,630,269,0.0,0.0,0,0,0,0,0,2.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674,300,0.0,674,300,0.0,674,300,0.0,674,300,,,,0,
241,a,,,5.5,189,121,0,0,0,0,6.6,59,18,98,0,2.6,177,77,4,650,0.0,542,212,0.0,17.8,0,0,0,0,0,2.5,,0.81,2.82,3.63,45.42,0.02,0.08,0.1,1.22,627.6,74,29,568.8,57,48,95.0,226,124,129.2,92,62,,,,0,
243,a,,,5.0,341,216,0,0,0,0,0.1,583,229,17,0,2.1,233,103,0,55,0.0,454,158,0.0,3.4,0,0,0,0,0,2.0,,0.2,0.26,0.46,1.41,0.1,0.13,0.23,0.72,67.4,319,150,72.7,256,143,32.0,284,152,17.1,308,149,,,,0,
246,a,,,4.5,497,269,0,0,0,0,0.4,301,98,0,0,0.0,555,221,0,0,0.0,268,43,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,220,0.0,549,220,0.0,532,213,0.0,553,220,,,,0,
247,a,,,4.5,468,253,0,0,0,0,0.1,622,261,0,0,0.0,536,207,0,0,0.0,239,27,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,206,0.0,529,206,0.0,510,198,0.0,533,206,,,,0,
249,a,,,7.5,28,12,0,0,0,0,54.1,3,1,126,0,4.7,15,7,26,516,0.0,662,66,0.0,16.8,0,0,0,0,0,2.9,,8.96,3.1,12.06,25.51,0.41,0.14,0.55,1.18,567.0,101,10,456.0,77,3,644.0,44,17,166.0,58,12,,,,0,
250,a,,,6.5,69,21,0,0,0,0,4.6,80,16,132,0,3.6,81,16,22,472,0.0,629,57,0.0,20.3,0,0,0,0,0,2.7,,9.44,1.38,10.82,53.6,0.33,0.05,0.38,1.86,513.0,121,13,290.5,126,14,783.0,26,12,157.5,63,13,,,,0,
